customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7811-EWCRK,Female,0,No,No,47,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),96.61,4532.51,No
4534-UTEXL,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),79.71,1592.56,No
2774-IGJWM,Female,0,No,No,36,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,64.98,2351.6,No
4239-LVXSZ,Female,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.74,208.51,Yes
7361-APVQY,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,93.24,836.24,Yes
8741-RKRGR,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.27,1597.0,No
7981-GWVJK,Male,0,Yes,Yes,21,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,48.49,1040.49,No
1364-IGIMZ,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),29.18,302.09,No
9160-UTBYC,Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.35,4643.18,Yes
1773-MUATS,Male,0,No,No,14,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),60.24,847.38,No
6344-UVBON,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),86.01,1032.07,No
7802-KOFTI,Male,1,Yes,No,0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),66.78, ,No
8012-TBFZR,Female,0,No,Yes,27,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),70.82,1898.85,No
1603-WSIUX,Male,0,No,Yes,18,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),58.9,1047.36,No
4770-FNZXM,Female,0,Yes,No,8,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,60.07,472.3,No
9978-UZSXZ,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.97,288.52,Yes
4756-NXRLD,Male,0,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.55,87.05,No
6392-DLMDJ,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,88.66,534.15,No
6086-COBYY,Female,1,Yes,Yes,48,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,61.84,2960.28,No
7576-FZHCY,Male,0,No,No,15,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,58.3,889.85,No
8313-VAPGC,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,99.51,2787.64,No
4574-DIESO,Male,0,No,Yes,14,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.92,910.84,No
9741-RSXOZ,Male,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.95,1441.79,No
6769-FNQIS,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.9,992.15,Yes
5893-EWGST,Male,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.2,3198.63,No
2785-GXBYW,Female,1,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.59,515.5,Yes
8727-MHFFI,Female,1,No,No,23,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,71.85,1642.66,No
5890-KEYQT,Female,1,Yes,No,27,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,97.77,2648.14,No
1986-OYONM,Male,1,No,No,12,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,64.58,778.93,No
1906-MZVXI,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,94.37,102.18,No
8939-QNXRK,Female,1,No,No,11,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,66.69,731.16,No
4081-IYCVW,Female,0,No,Yes,10,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),53.73,547.86,No
3829-ZYOBX,Female,0,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.93,702.04,No
2741-PGDRX,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.97,976.64,Yes
2690-EFGOZ,Female,1,Yes,Yes,12,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,57.35,675.64,No
2088-XDYAK,Female,0,No,No,24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,67.93,1635.38,No
5490-JQDXO,Female,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.74,2273.43,Yes
9431-UMIKK,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.71,691.45,No
5725-FMVXV,Male,0,No,Yes,19,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.94,1442.41,No
8002-RTNOZ,Female,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.57,630.54,No
5537-DBGJP,Female,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),84.55,4060.08,No
1713-RQUMA,Female,1,Yes,Yes,61,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.88,4249.2,No
9768-OAFYZ,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.94,49.06,Yes
9652-AEIYQ,Female,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,100.44, ,No
6167-HQOXA,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,73.01,1265.02,No
7411-EXFYA,Male,1,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,95.35,1124.65,No
1256-JJCQS,Male,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),63.8,891.69,No
3460-RBIXQ,Male,0,Yes,No,14,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),57.29,806.79,No
5515-QQLTR,Male,0,Yes,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.6,1116.94,No
7786-KYRDQ,Female,0,Yes,No,24,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),63.82,1538.38,No
8345-ENJOA,Female,0,No,Yes,14,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,84.89,1185.04,No
5943-KWTFX,Male,0,Yes,Yes,14,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,76.23,1044.78,No
1636-VPBAX,Male,1,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),31.56,1383.69,No
1712-VLQYO,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.9,479.46,No
8773-SVJZL,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.19, ,No
7957-IMCUN,Male,1,No,Yes,15,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,68.29,1027.06,No
8939-TWYKP,Female,0,Yes,Yes,72,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),71.32,5130.6,No
2845-WQMKC,Male,0,No,No,40,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,67.1,2683.66,No
2509-VUKPS,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.2,287.82,No
8714-DPPUZ,Male,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),65.87,258.54,Yes
4960-DSZQM,Female,0,No,Yes,20,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),84.63,1697.2,No
8833-VWZXA,Female,0,Yes,No,50,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),87.23,4358.73,No
4499-DKEBQ,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,79.12,2371.79,No
7823-FUIMK,Male,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,88.72,1617.61,Yes
2025-JLHKJ,Male,0,No,Yes,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.55,3288.82,No
8372-YQGXC,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.57,1540.16,No
4741-TMSGI,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.01,408.05,Yes
4026-MVHVR,Female,0,No,Yes,19,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.79,1881.46,No
3620-WBRRK,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.23,687.29,No
4872-NPKAG,Male,0,No,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.08,1091.78,Yes
5092-PNONU,Female,0,No,Yes,24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,87.2,2101.29,Yes
3666-PSQZF,Female,0,Yes,Yes,5,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.34,363.8,Yes
4888-IRQLW,Male,1,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.65,522.84,Yes
1565-VEKDD,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.7, ,No
6890-ZXWYQ,Male,1,No,Yes,66,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,73.16,4844.63,No
3982-ZDWML,Female,0,Yes,No,0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),60.81, ,No
3580-SUTRK,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,84.76,6090.18,No
5019-CQLJH,Male,0,No,No,72,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,62.88,4521.13,No
4022-EDZUT,Female,1,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),97.43,1653.14,No
2074-UDOQL,Male,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,61.29,552.76,No
2986-JOJXW,Male,0,Yes,No,4,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),81.09,324.6,No
3176-CUZLA,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.09,378.06,No
8234-ESYAD,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,89.15,552.01,Yes
5284-ZZDQN,Female,1,No,No,15,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.02,1209.36,No
7129-AVPCW,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,91.05,2907.75,No
8400-WDUEK,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.34,986.95,No
6241-CFXKI,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),98.5,3546.01,No
3588-OWCAT,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.46,1691.37,No
4218-NQVNQ,Female,1,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,102.26, ,No
8034-NLPAM,Female,0,Yes,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,63.52,Yes
5150-SFGAA,Male,0,No,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),84.29,1697.47,No
7468-FPYPN,Female,0,No,Yes,4,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),66.37,272.38,No
1864-MTJXJ,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,43.08,950.24,Yes
6672-MCRTB,Male,0,No,No,14,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,62.73,889.04,No
4483-SWMMA,Female,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.88,3032.58,No
4041-AXEXC,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,93.24,751.16,No
9123-GXVMW,Female,1,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.32,1026.29,No
7429-RXUGA,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),85.79,945.89,No
7107-HOTDB,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.6,3860.11,No
4012-AYEFB,Male,0,No,No,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.25, ,Yes
5729-ZADGV,Male,0,Yes,No,11,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,67.16,741.72,No
7655-ZAAHT,Female,1,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,62.87,311.75,No
1527-UMWXZ,Female,0,No,No,14,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,60.28,831.48,No
6206-RTJLA,Male,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.05,1963.87,No
3888-CSZIJ,Female,0,Yes,No,4,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,63.86,253.33,Yes
1690-PXRNC,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.33,39.56,No
6873-XIMBG,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.84,84.24,Yes
4695-USYOV,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),77.91,251.62,Yes
5512-UGTHJ,Female,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),61.9,69.65,No
6640-YYABS,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),83.71,2266.43,No
2773-TJIJF,Male,0,No,No,2,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,69.62,144.72,Yes
3576-YFDTC,Female,0,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),106.63,519.31,No
6969-ZXDHQ,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.72,704.3,No
1734-EMYAM,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,58.51,821.49,No
5099-VZXNC,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,62.57,58.49,Yes
4872-WLKXH,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.89,6831.1,No
5261-VBSTT,Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.34,1838.23,No
1544-JPDKP,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,96.85,2133.03,Yes
4130-TAPSU,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.11,1010.04,No
6397-IIIQL,Male,1,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.71,1582.83,No
5088-MHPRA,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,90.28,81.77,Yes
5299-FIWEP,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),82.78,100.86,No
8953-QRASV,Male,0,No,Yes,35,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,64.1,2228.11,No
2159-CZYZE,Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),78.15,2175.44,No
5775-SRRUA,Female,0,Yes,Yes,5,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,76.0,373.92,No
7766-RYGPP,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,87.2,797.85,No
8205-IGNKU,Male,1,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.94,505.91,No
2854-PYFVP,Female,1,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.89,3849.17,No
7963-PLQEY,Female,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),80.51,1758.69,Yes
7839-ELICC,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,699.66,No
7176-YVRXL,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.0,133.55,No
5584-RRGDM,Female,1,No,No,9,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.85,588.16,Yes
2040-XBNCE,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.42,21.94,Yes
2677-CWGRM,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),97.46,7039.51,No
6052-WVJYM,Female,0,No,No,39,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,83.26,3254.52,No
5648-BWEVQ,Female,0,Yes,No,30,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),74.95,2267.38,No
4683-QITBX,Male,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),47.0,236.75,No
5218-VKMHA,Female,0,No,No,28,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),70.93,1985.67,No
8632-LDUMI,Female,0,No,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,91.6,4298.08,No
7010-GWXEE,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,759.63,No
5637-IFYSP,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,67.66,2232.29,No
9457-PEOMM,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.91,966.06,No
4359-MONHK,Male,0,Yes,Yes,34,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,68.37,2326.13,No
1209-XDZJA,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),56.28,836.47,No
2284-MAWHC,Male,1,No,No,12,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),45.64,555.12,No
3787-COHCG,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,89.27,6453.29,No
1849-KKQFH,Female,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.07,81.37,No
2472-JYSCD,Female,0,No,No,48,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.22,2418.0,Yes
8978-OAIKS,Male,0,No,No,9,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),50.28,454.46,No
2388-ZPDAT,Male,1,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.11,1782.84,Yes
2100-AEENW,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,88.95,901.95,Yes
1781-HDGTS,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.54,1248.82,No
5782-VDSIU,Female,0,No,No,40,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,41.5,1661.41,No
1502-NVJPE,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,92.39,366.35,No
2050-FZBMM,Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),93.04,3067.66,No
5018-RSAHV,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.29,1493.53,No
