customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup
2159-KTAZG,Female,No,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.62,595.69,No,13-24 months
1340-UQJKV,Female,No,Yes,Yes,2,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,74.61,144.05,Yes,0-12 months
7376-IXEQI,Male,No,Yes,Yes,6,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,59.98,367.26,No,0-12 months
1855-USGWI,Male,No,No,No,13,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.56,979.83,Yes,13-24 months
6670-MKNSK,Female,Yes,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.16,696.81,No,25-48 months
2356-NMAHL,Female,Yes,Yes,Yes,0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,72.67,0.0,No,0-12 months
9210-LHHUM,Female,No,Yes,Yes,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.53,238.44,No,0-12 months
7588-PAMZG,Male,No,No,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.17,0.0,Yes,0-12 months
1987-ZEHYN,Female,No,Yes,No,17,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.55,1117.73,Yes,13-24 months
4741-MOWQO,Male,No,No,Yes,16,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.36,1048.42,Yes,13-24 months
2875-RRBDA,Male,No,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),79.06,2629.63,No,25-48 months
9611-RESOH,Female,No,No,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,81.93,0.0,Yes,0-12 months
4808-LZSOI,Male,No,Yes,Yes,34,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.82,3323.78,No,25-48 months
6889-IJBSK,Female,No,Yes,No,53,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,89.49,4735.38,No,49+ months
5658-VIYGC,Female,No,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),86.64,777.63,No,0-12 months
4155-FUBFC,Male,No,No,No,9,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.62,546.24,Yes,0-12 months
7031-HBQIL,Male,Yes,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,98.3,0.0,No,0-12 months
3466-KAWMO,Female,Yes,No,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,58.92,769.82,No,13-24 months
6476-UQYWX,Male,No,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.14,566.88,No,13-24 months
6624-FUVKR,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.08,57.21,Yes,0-12 months
7563-CMWIU,Male,No,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),92.14,2297.95,No,25-48 months
4259-LBCCL,Female,No,No,No,10,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,63.96,642.26,Yes,0-12 months
7990-IWHKP,Female,No,Yes,No,26,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,91.66,2397.26,Yes,25-48 months
2141-DAXGB,Male,No,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),105.61,622.86,No,0-12 months
7583-EGDEX,Female,No,No,No,35,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.18,2053.3,Yes,25-48 months
5928-AOTSJ,Female,No,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,82.12,1552.16,No,13-24 months
8611-RCKOK,Male,No,No,Yes,18,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.57,1265.31,No,13-24 months
2829-EHBPT,Male,No,Yes,No,16,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),79.63,1246.53,No,13-24 months
2054-DQMRE,Male,No,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.54,4231.21,No,25-48 months
8069-XXCKM,Female,Yes,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.71,497.9,Yes,13-24 months
8939-ZNVKJ,Female,No,Yes,No,4,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),57.92,227.36,No,0-12 months
3309-OUJEZ,Male,No,No,Yes,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,102.68,2368.13,Yes,13-24 months
3172-EJECW,Female,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,308.66,Yes,13-24 months
7789-DRIQM,Female,No,Yes,Yes,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,61.94,55.08,No,0-12 months
5154-OTQMP,Female,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.69,630.43,No,13-24 months
4236-IQMBM,Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),70.14,46.56,No,0-12 months
5916-WSCJB,Female,No,No,Yes,30,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),57.3,1724.19,No,25-48 months
2439-MSZQU,Female,No,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),84.45,2104.92,No,25-48 months
1382-LULKG,Male,No,Yes,No,16,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),45.52,727.48,No,13-24 months
5931-SAXCM,Female,No,Yes,No,33,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),82.95,2735.16,No,25-48 months
7652-QCRHV,Female,Yes,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.21,638.78,No,0-12 months
7905-SEGUH,Male,No,No,No,14,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.46,1338.59,No,13-24 months
2307-EQEDV,Female,No,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,77.93,0.0,No,0-12 months
4730-UBKVM,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.72,4727.22,No,49+ months
4630-LVUVK,Female,No,No,No,1,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),63.24,36.91,Yes,0-12 months
1475-EQXTI,Female,No,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.24,41.27,No,0-12 months
1557-ZLFQS,Male,No,No,Yes,16,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),59.2,949.9,No,13-24 months
5761-PLLTF,Male,No,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.06,1114.52,Yes,0-12 months
8166-WZDFK,Male,No,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),85.38,1550.29,No,13-24 months
9125-XWOKY,Female,No,No,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,87.53,3770.44,No,25-48 months
7642-RQSUN,Female,No,Yes,No,4,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,45.33,181.46,No,0-12 months
4802-RSOOD,Male,No,No,Yes,24,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,83.57,1988.94,No,13-24 months
1364-CPIHT,Male,No,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,74.36,0.0,No,0-12 months
8084-QQQAH,Male,No,No,No,37,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.85,2258.44,No,25-48 months
8742-FCEMO,Female,No,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.69,861.08,No,25-48 months
8661-WPRVV,Female,No,No,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),97.39,1067.5,No,0-12 months
5778-CVJJU,Male,No,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.98,69.37,No,0-12 months
2999-LBIXC,Female,No,Yes,No,39,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.07,2695.34,No,25-48 months
1695-YOCSR,Female,No,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.06,1417.27,No,49+ months
3841-QHGGC,Female,No,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.92,76.36,No,0-12 months
2088-DYEAO,Male,No,Yes,No,20,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.93,1135.01,Yes,13-24 months
6668-MHHEI,Female,No,No,No,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),69.7,4598.12,Yes,49+ months
9448-DCBHW,Male,No,Yes,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.91,557.62,No,13-24 months
5897-NNDFK,Male,Yes,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),73.48,3025.45,No,25-48 months
4426-HCNMM,Male,No,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.27,180.24,Yes,0-12 months
6409-MSFPB,Male,No,No,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),103.91,208.51,No,0-12 months
6776-WBJPF,Male,No,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.99,848.14,No,0-12 months
8355-BBZMX,Male,No,Yes,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,89.4,1067.45,No,0-12 months
3555-BGCHW,Female,No,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,94.75,3504.95,No,25-48 months
5727-WVGUG,Male,No,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,206.08,Yes,0-12 months
3368-QIUMU,Female,No,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,99.7,586.14,Yes,0-12 months
8570-USYYV,Female,Yes,Yes,No,52,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.7,4663.13,No,49+ months
1182-WJJDH,Female,No,No,No,36,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),98.49,3558.52,No,25-48 months
2589-TTRNR,Female,No,Yes,No,26,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),67.03,1741.42,Yes,25-48 months
7555-NTUXO,Male,Yes,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.37,104.04,Yes,0-12 months
7846-DMWHR,Female,No,Yes,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,52.62,250.45,No,0-12 months
7046-NBRXB,Male,Yes,No,Yes,16,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,68.83,1104.69,No,13-24 months
8016-LQOYQ,Male,No,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,92.78,1672.56,No,13-24 months
8161-ZRVFQ,Female,Yes,Yes,Yes,7,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,57.12,397.46,No,0-12 months
7056-FELYK,Male,Yes,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.46,246.43,Yes,0-12 months
5728-AKSIB,Female,Yes,No,No,10,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,69.5,689.79,Yes,0-12 months
5523-DDROS,Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.97,362.64,No,13-24 months
3224-FPXLS,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),95.64,91.93,No,0-12 months
9662-ZAYXW,Male,No,Yes,Yes,19,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,68.36,1317.03,No,13-24 months
7318-WUUKM,Female,No,No,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,81.05,0.0,No,0-12 months
4607-LKQDO,Female,No,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),101.58,306.96,No,0-12 months
5888-IUTSS,Male,No,Yes,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),92.0,276.03,Yes,0-12 months
2316-JQEVP,Male,No,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),72.97,1968.14,No,25-48 months
3587-ICOPR,Female,No,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,105.08,1576.31,Yes,13-24 months
8935-NCLIG,Male,Yes,Yes,No,43,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,57.83,2478.64,No,25-48 months
5072-MREMD,Female,No,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,90.14,639.29,Yes,0-12 months
5424-FKVXV,Female,Yes,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),87.52,434.15,No,0-12 months
3016-DMWMM,Female,No,No,Yes,38,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,75.2,2864.31,No,25-48 months
9353-IXHGD,Female,No,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.8,1124.95,No,13-24 months
8170-FLLUH,Male,No,No,No,7,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,71.72,507.48,No,0-12 months
2461-ADUKC,Female,No,No,No,13,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,80.61,1040.93,No,13-24 months
2548-YQVVJ,Female,No,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.03,359.13,No,13-24 months
7708-LOUJN,Female,No,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,98.22,1948.79,No,13-24 months
4748-FXBVQ,Female,No,No,No,0,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),64.85,0.0,Yes,0-12 months
8011-NJCYC,Male,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,108.16,No,0-12 months
3158-FQLVT,Female,No,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.79,394.41,No,13-24 months
8703-KYDZZ,Male,No,Yes,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.47,1622.56,Yes,13-24 months
4923-WPOQH,Female,No,No,Yes,4,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.48,314.37,No,0-12 months
3745-LVUJO,Female,No,No,No,5,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.0,366.77,No,0-12 months
3792-BEFGU,Male,No,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),27.0,838.56,No,25-48 months
9224-WZGTY,Female,No,Yes,Yes,36,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.68,2309.25,No,25-48 months
4709-LPPKU,Male,Yes,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,82.07,60.47,No,0-12 months
5579-MGDOS,Female,No,No,No,72,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,62.04,4458.99,No,49+ months
5552-KHAWY,Male,No,No,No,13,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,56.04,715.47,No,13-24 months
9835-HCIBB,Male,No,No,No,21,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),88.38,1857.15,No,13-24 months
4276-OWLZD,Male,Yes,Yes,Yes,21,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.44,943.04,No,13-24 months
6223-IWEXT,Male,No,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),94.18,949.36,No,0-12 months
7683-VIQZL,Male,No,No,No,18,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,88.86,1602.89,No,13-24 months
1025-YJMSK,Female,No,Yes,No,21,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.45,1617.29,No,13-24 months
9652-UHHDO,Male,No,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.5,921.03,No,25-48 months
8006-KKAQO,Male,No,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,71.66,1876.39,No,25-48 months
7707-FXVYO,Female,No,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.08,321.05,No,13-24 months
9350-INRZQ,Male,No,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.92,120.55,No,0-12 months
8763-TIKXV,Female,No,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),90.83,0.0,No,0-12 months
2696-RFBOZ,Female,No,No,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,90.66,2273.8,No,25-48 months
7420-NEFFV,Male,No,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,93.27,1396.02,No,13-24 months
7589-RNJNM,Male,No,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),102.15,7355.82,No,49+ months
2757-CFHLM,Male,Yes,No,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),95.21,187.9,Yes,0-12 months
9811-AQPKM,Male,Yes,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),98.4,94.14,Yes,0-12 months
5958-LFIPD,Male,No,Yes,No,4,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.69,225.67,No,0-12 months
3743-ZYLKE,Male,No,Yes,No,11,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,55.56,614.1,No,0-12 months
8186-WWFVR,Female,Yes,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.22,90.65,Yes,0-12 months
1619-SBQKK,Female,No,No,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.57,1343.08,No,13-24 months
9436-PBBWH,Female,No,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.64,205.02,No,0-12 months
4212-JHDOA,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,105.8,7610.55,No,49+ months
8594-GQTXR,Male,No,No,No,72,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),54.27,3916.56,No,49+ months
6973-VLIEJ,Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,70.14,708.14,No,0-12 months
4619-EJKUX,Female,No,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.0,792.17,No,25-48 months
3217-HBWHP,Male,No,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.26,437.38,Yes,0-12 months
6722-VEYCL,Male,No,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,75.03,81.69,Yes,0-12 months
2676-MJDIV,Female,Yes,Yes,No,0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,64.87,0.0,No,0-12 months
8927-WBSAY,Female,No,No,Yes,0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,87.05,0.0,Yes,0-12 months
5422-QCTTU,Female,No,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.82,896.95,No,25-48 months
8778-QGZNQ,Female,No,No,No,10,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),50.58,497.87,No,0-12 months
5369-MTTUR,Male,Yes,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),97.17,3991.0,No,25-48 months
4008-RAZZM,Female,No,No,No,49,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,79.18,3888.28,No,49+ months
4699-WJKII,Male,No,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,95.79,766.53,No,0-12 months
2913-AQVBX,Female,No,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,84.03,684.52,Yes,0-12 months
2772-IDEKX,Female,No,No,Yes,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),69.68,560.12,No,0-12 months
